,order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
44001,1719349,2019-11-21,14525,Yogyakarta,Yogyakarta,P1222,BRAND_E,1,1325000,1325000
44002,1719088,2019-11-21,14971,Jakarta Pusat,DKI Jakarta,P0797,BRAND_C,2,747000,1494000
44003,1719328,2019-11-21,15144,Jakarta Barat,DKI Jakarta,P1124,BRAND_D,10,2490000,24900000
44005,1718908,2019-11-21,13363,Bogor,Jawa Barat,P3672,BRAND_S,24,113000,2712000
44006,1719115,2019-11-21,17545,Jakarta Utara,DKI Jakarta,P2489,BRAND_P,3,1045000,3135000
44009,1719079,2019-11-21,17459,Jakarta Selatan,DKI Jakarta,P3891,BRAND_V,5,450000,2250000
44010,1719115,2019-11-21,17545,Jakarta Utara,DKI Jakarta,P0792,BRAND_C,1,747000,747000
44011,1719115,2019-11-21,17545,Jakarta Utara,DKI Jakarta,P2521,BRAND_P,2,1745000,3490000
44013,1719229,2019-11-21,13488,Surabaya,Jawa Timur,P0223,BRAND_A,2,5839000,11678000
44014,1719391,2019-11-21,13969,Surakarta,Jawa Tengah,P2606,BRAND_P,12,450000,5400000
44015,1719115,2019-11-21,17545,Jakarta Utara,DKI Jakarta,P3183,BRAND_S,3,240000,720000
44016,1718992,2019-11-21,17878,Yogyakarta,Yogyakarta,P0707,BRAND_C,1,3494000,3494000
44017,1719067,2019-11-21,16011,Yogyakarta,Yogyakarta,P0784,BRAND_C,4,2025000,8100000
44018,1719088,2019-11-21,14971,Jakarta Pusat,DKI Jakarta,P1285,BRAND_F,1,1325000,1325000
44019,1719349,2019-11-21,14525,Yogyakarta,Yogyakarta,P1325,BRAND_F,24,450000,10800000
44020,1719430,2019-11-21,13098,Jakarta Pusat,DKI Jakarta,P1898,BRAND_J,100,639000,63900000
44021,1719280,2019-11-21,18283,Jakarta Selatan,DKI Jakarta,P3875,BRAND_V,1,450000,450000
44022,1719457,2019-11-21,17530,Jakarta Selatan,DKI Jakarta,P2443,BRAND_P,4,205000,820000
44023,1719235,2019-11-21,12839,Jakarta Selatan,DKI Jakarta,P2204,BRAND_M,4,1325000,5300000
44024,1719280,2019-11-21,18283,Jakarta Selatan,DKI Jakarta,P2954,BRAND_R,1,299000,299000
44026,1719328,2019-11-21,15144,Jakarta Barat,DKI Jakarta,P1097,BRAND_D,10,2490000,24900000
44027,1719199,2019-11-21,16026,Jakarta Selatan,DKI Jakarta,P3865,BRAND_V,4,695000,2780000
44029,1719301,2019-11-21,17528,Jakarta Selatan,DKI Jakarta,P2804,BRAND_P,4,1325000,5300000
44030,1719061,2019-11-21,14842,Bogor,Jawa Barat,P1304,BRAND_F,4,1500000,6000000
44032,1719415,2019-11-21,15023,Jakarta Utara,DKI Jakarta,P2568,BRAND_P,4,1045000,4180000
44033,1705531,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P1013,BRAND_D,24,113000,2712000
44035,1705579,2019-10-22,17656,Bekasi,Jawa Barat,P3395,BRAND_S,24,79000,1896000
44036,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P2759,BRAND_P,1,590000,590000
44037,1705627,2019-10-22,16750,Malang,Jawa Timur,P3132,BRAND_S,1,1745000,1745000
44038,1705162,2019-10-22,13704,Jakarta Utara,DKI Jakarta,P2889,BRAND_R,6,2987000,17922000
44039,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P4179,BRAND_Y,2,604000,1208000
44040,1705483,2019-10-22,16266,Bekasi,Jawa Barat,P1691,BRAND_H,6,520000,3120000
44041,1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P3304,BRAND_S,24,450000,10800000
44042,1705135,2019-10-22,13035,Jakarta Barat,DKI Jakarta,P1311,BRAND_F,6,1045000,6270000
44044,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P0672,BRAND_C,12,159000,1908000
44045,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P2084,BRAND_L,2,310000,620000
44046,1705177,2019-10-22,14272,Surakarta,Jawa Tengah,P1500,BRAND_G,12,1024000,12288000
44047,1705195,2019-10-22,14543,Surakarta,Jawa Tengah,P3330,BRAND_S,3,1395000,4185000
44048,1705201,2019-10-22,13644,Yogyakarta,Yogyakarta,P4179,BRAND_Y,12,604000,7248000
44049,1705582,2019-10-22,13178,Jakarta Selatan,DKI Jakarta,P1913,BRAND_J,10,740000,7400000
44050,1705177,2019-10-22,14272,Surakarta,Jawa Tengah,P3049,BRAND_R,12,240000,2880000
44051,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P3415,BRAND_S,2,2200000,4400000
44052,1705540,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P1590,BRAND_G,1,1500000,1500000
44054,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P3645,BRAND_S,1,590000,590000
44055,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P2302,BRAND_N,2,1045000,2090000
44061,1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P2479,BRAND_P,12,450000,5400000
44062,1705414,2019-10-22,17805,Bekasi,Jawa Barat,P1531,BRAND_G,12,1220000,14640000
44063,1705642,2019-10-22,15568,Semarang,Jawa Tengah,P3184,BRAND_S,16,240000,3840000
44064,1705240,2019-10-22,14818,Jakarta Pusat,DKI Jakarta,P4129,BRAND_W,25,159000,3975000
44065,1705675,2019-10-22,16354,Bandung,Jawa Barat,P3227,BRAND_S,3,303000,909000
44068,1705618,2019-10-22,13016,Surakarta,Jawa Tengah,P3776,BRAND_T,6,740000,4440000
44069,1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P3267,BRAND_S,12,450000,5400000
44070,1705618,2019-10-22,13016,Surakarta,Jawa Tengah,P3224,BRAND_S,24,303000,7272000
44071,1705579,2019-10-22,17656,Bekasi,Jawa Barat,P1510,BRAND_G,12,590000,7080000
44074,1705675,2019-10-22,16354,Bandung,Jawa Barat,P0906,BRAND_C,6,450000,2700000
44075,1705474,2019-10-22,15443,Depok,Jawa Barat,P1744,BRAND_H,6,1465000,8790000
44076,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P3744,BRAND_T,1,747000,747000
44077,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P0544,BRAND_B,6,520000,3120000
44078,1705531,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P3857,BRAND_V,20,904000,18080000
44079,1705558,2019-10-22,16607,Depok,Jawa Barat,P0118,BRAND_A,12,303000,3636000
44080,1705183,2019-10-22,13314,Jakarta Pusat,DKI Jakarta,P3048,BRAND_R,12,450000,5400000
44082,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P1305,BRAND_F,1,1325000,1325000
44083,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P1680,BRAND_H,1,747000,747000
44084,1705651,2019-10-22,14883,Malang,Jawa Timur,P0736,BRAND_C,10,310000,3100000
44085,1705375,2019-10-22,13384,Jakarta Barat,DKI Jakarta,P1285,BRAND_F,4,1325000,5300000
44086,1705201,2019-10-22,13644,Yogyakarta,Yogyakarta,P3827,BRAND_V,6,695000,4170000
44087,1705228,2019-10-22,15701,Malang,Jawa Timur,P2889,BRAND_R,2,2987000,5974000
44089,1705582,2019-10-22,13178,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,10,740000,7400000
44090,1705201,2019-10-22,13644,Yogyakarta,Yogyakarta,P2206,BRAND_M,24,113000,2712000
44091,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P3292,BRAND_S,1,1465000,1465000
44092,1705675,2019-10-22,16354,Bandung,Jawa Barat,P1057,BRAND_D,3,590000,1770000
44094,1705618,2019-10-22,13016,Surakarta,Jawa Tengah,P0309,BRAND_B,6,904000,5424000
44095,1705615,2019-10-22,15061,Jakarta Utara,DKI Jakarta,P3304,BRAND_S,48,383000,18384000
44096,1705546,2019-10-22,14466,Surabaya,Jawa Timur,P2443,BRAND_P,48,205000,9840000
44097,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P3355,BRAND_S,3,450000,1350000
44098,1705183,2019-10-22,13314,Jakarta Pusat,DKI Jakarta,P1663,BRAND_G,6,904000,5424000
44099,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P3354,BRAND_S,2,450000,900000
44101,1705591,2019-10-22,17591,Surakarta,Jawa Tengah,P0898,BRAND_C,24,740000,17760000
44102,1705618,2019-10-22,13016,Surakarta,Jawa Tengah,P1457,BRAND_F,24,310000,7440000
44105,1705582,2019-10-22,13178,Jakarta Selatan,DKI Jakarta,P1911,BRAND_J,10,740000,7400000
44106,1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P2974,BRAND_R,12,590000,7080000
44108,1705474,2019-10-22,15443,Depok,Jawa Barat,P1802,BRAND_H,1,1745000,1745000
44109,1705579,2019-10-22,17656,Bekasi,Jawa Barat,P2543,BRAND_P,12,149000,1788000
44111,1705270,2019-10-22,17061,Jakarta Timur,DKI Jakarta,P2489,BRAND_P,9,1045000,9405000
44114,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P0251,BRAND_A,18,159000,2862000
44115,1705198,2019-10-22,16145,Jakarta Pusat,DKI Jakarta,P3341,BRAND_S,24,205000,4920000
44117,1705168,2019-10-22,12971,Jakarta Pusat,DKI Jakarta,P3336,BRAND_S,12,1045000,12540000
44118,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P2694,BRAND_P,1,310000,310000
44119,1705540,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P1867,BRAND_J,24,520000,12480000
44122,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P3694,BRAND_T,12,159000,1908000
44123,1705516,2019-10-22,15311,Bogor,Jawa Barat,P1429,BRAND_F,2,450000,900000
44124,1705240,2019-10-22,14818,Jakarta Pusat,DKI Jakarta,P1837,BRAND_I,6,310000,1860000
44125,1705183,2019-10-22,13314,Jakarta Pusat,DKI Jakarta,P3039,BRAND_R,12,159000,1908000
44126,1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P1899,BRAND_J,10,740000,7400000
44127,1705654,2019-10-22,14883,Malang,Jawa Timur,P4080,BRAND_W,24,113000,2712000
44128,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P3021,BRAND_R,2,590000,1180000
44129,1705207,2019-10-22,16629,Jakarta Barat,DKI Jakarta,P2302,BRAND_N,6,1045000,6270000
44130,1705177,2019-10-22,14272,Surakarta,Jawa Tengah,P4180,BRAND_Y,12,240000,2880000
44131,1705540,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P2489,BRAND_P,40,904000,36160000
44136,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P1065,BRAND_D,1,1325000,1325000
44138,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P1891,BRAND_J,6,740000,4440000
44139,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P3042,BRAND_R,6,310000,1860000
44140,1705657,2019-10-22,14824,Jakarta Utara,DKI Jakarta,P2606,BRAND_P,12,450000,5400000
44142,1705540,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P3261,BRAND_S,12,520000,6240000
44143,1705183,2019-10-22,13314,Jakarta Pusat,DKI Jakarta,P1786,BRAND_H,6,1745000,10470000
44144,1705144,2019-10-22,14321,Jakarta Timur,DKI Jakarta,P3527,BRAND_S,36,145000,5220000
44146,1705201,2019-10-22,13644,Yogyakarta,Yogyakarta,P2300,BRAND_N,12,303000,3636000
44148,1705531,2019-10-22,13555,Jakarta Barat,DKI Jakarta,P1543,BRAND_G,18,695000,12510000
44149,1705135,2019-10-22,13035,Jakarta Barat,DKI Jakarta,P0071,BRAND_A,12,695000,8340000
44154,1705171,2019-10-22,17811,Malang,Jawa Timur,P1301,BRAND_F,2,747000,1494000
44156,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P4057,BRAND_W,1,2445000,2445000
44157,1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P3250,BRAND_S,12,310000,3720000
44158,1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P1913,BRAND_J,10,740000,7400000
44159,1705141,2019-10-22,18008,Yogyakarta,Yogyakarta,P2790,BRAND_P,50,310000,15500000
44160,1705381,2019-10-22,13384,Jakarta Barat,DKI Jakarta,P1307,BRAND_F,8,1325000,10600000
44163,1705177,2019-10-22,14272,Surakarta,Jawa Tengah,P0249,BRAND_A,24,159000,3816000
44164,1705582,2019-10-22,13178,Jakarta Selatan,DKI Jakarta,P2712,BRAND_P,25,159000,3975000
44167,1705162,2019-10-22,13704,Jakarta Utara,DKI Jakarta,P1112,BRAND_D,2,2900000,5800000
44169,1705144,2019-10-22,14321,Jakarta Timur,DKI Jakarta,P2541,BRAND_P,28,86000,2408000
44171,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P1902,BRAND_J,2,740000,1480000
44173,1705618,2019-10-22,13016,Surakarta,Jawa Tengah,P3330,BRAND_S,4,1395000,5580000
44175,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P3328,BRAND_S,16,303000,4848000
44177,1705138,2019-10-22,16626,Bogor,Jawa Barat,P2904,BRAND_R,2,2987000,5974000
44178,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P0329,BRAND_B,2,205000,410000
44179,1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P0877,BRAND_C,12,303000,3636000
44180,1705138,2019-10-22,16626,Bogor,Jawa Barat,P0422,BRAND_B,4,1325000,5300000
44181,1705624,2019-10-22,14047,Malang,Jawa Timur,P3075,BRAND_R,2,2795000,5590000
44183,1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P2431,BRAND_P,24,159000,3816000
44184,1705240,2019-10-22,14818,Jakarta Pusat,DKI Jakarta,P1993,BRAND_L,1,747000,747000
44186,1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P2737,BRAND_P,2,747000,1494000
44187,1705162,2019-10-22,13704,Jakarta Utara,DKI Jakarta,P0468,BRAND_B,4,2987000,11948000
44189,1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P1899,BRAND_J,10,740000,7400000
44192,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P1319,BRAND_F,1,1325000,1325000
44194,1705582,2019-10-22,13178,Jakarta Selatan,DKI Jakarta,P1301,BRAND_F,12,747000,8964000
44195,1705675,2019-10-22,16354,Bandung,Jawa Barat,P1685,BRAND_H,3,747000,2241000
44196,1705594,2019-10-22,16713,Yogyakarta,Yogyakarta,P3026,BRAND_R,5,590000,2950000
44197,1705642,2019-10-22,15568,Semarang,Jawa Tengah,P2765,BRAND_P,4,450000,1800000
44198,1705285,2019-10-22,14419,Surakarta,Jawa Tengah,P0166,BRAND_A,3,1325000,3975000
44199,1705591,2019-10-22,17591,Surakarta,Jawa Tengah,P1508,BRAND_G,12,904000,10848000
44201,1705660,2019-10-22,15674,Jakarta Selatan,DKI Jakarta,P2969,BRAND_R,4,1150000,4600000
44203,1705642,2019-10-22,15568,Semarang,Jawa Tengah,P3295,BRAND_S,6,1465000,8790000
44204,1705585,2019-10-22,13979,Jakarta Pusat,DKI Jakarta,P3592,BRAND_S,3,1745000,5235000
44207,1719916,2019-11-22,17837,Jakarta Timur,DKI Jakarta,P2806,BRAND_P,3,740000,2220000
44208,1719841,2019-11-22,14221,Jakarta Pusat,DKI Jakarta,P3620,BRAND_S,1,4387000,4387000
44209,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P0004,BRAND_D,3,450000,1350000
44210,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P2978,BRAND_R,2,3494000,6988000
44211,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P2410,BRAND_P,12,149000,1788000
44212,1719811,2019-11-22,17418,Jakarta Selatan,DKI Jakarta,P0737,BRAND_C,10,310000,3100000
44214,1719946,2019-11-22,17839,Semarang,Jawa Tengah,P0612,BRAND_B,5,590000,2950000
44215,1719811,2019-11-22,17418,Jakarta Selatan,DKI Jakarta,P3517,BRAND_S,3,2025000,6075000
44216,1719535,2019-11-22,14412,Jakarta Timur,DKI Jakarta,P1236,BRAND_E,2,4475000,8950000
44218,1719556,2019-11-22,17730,Jakarta Pusat,DKI Jakarta,P3284,BRAND_S,10,450000,4500000
44219,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P2092,BRAND_L,1,590000,590000
44222,1719736,2019-11-22,17841,Jakarta Utara,DKI Jakarta,P2212,BRAND_M,1,604000,604000
44223,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P1683,BRAND_H,2,747000,1494000
44224,1719790,2019-11-22,13694,Semarang,Jawa Tengah,P2921,BRAND_R,72,383000,27576000
44225,1719535,2019-11-22,14412,Jakarta Timur,DKI Jakarta,P3654,BRAND_S,12,310000,3720000
44226,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P1898,BRAND_J,1,740000,740000
44227,1719793,2019-11-22,14415,Jakarta Timur,DKI Jakarta,P1030,BRAND_D,8,450000,3600000
44228,1719886,2019-11-22,14440,Jakarta Pusat,DKI Jakarta,P1103,BRAND_D,10,2490000,24900000
44229,1719793,2019-11-22,14415,Jakarta Timur,DKI Jakarta,P3525,BRAND_S,5,1024000,5120000
44231,1719547,2019-11-22,14232,Surakarta,Jawa Tengah,P0268,BRAND_A,48,240000,11520000
44232,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P2091,BRAND_L,1,590000,590000
44233,1719874,2019-11-22,16554,Jakarta Timur,DKI Jakarta,P3510,BRAND_S,8,747000,5976000
44234,1719934,2019-11-22,14071,Bandung,Jawa Barat,P2106,BRAND_L,1,904000,904000
44235,1719826,2019-11-22,15311,Bogor,Jawa Barat,P1443,BRAND_F,1,590000,590000
44236,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P2546,BRAND_P,1,2445000,2445000
44237,1719466,2019-11-22,13632,Bogor,Jawa Barat,P1277,BRAND_F,2,3494000,6988000
44238,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P2956,BRAND_R,2,695000,1390000
44239,1719736,2019-11-22,17841,Jakarta Utara,DKI Jakarta,P0356,BRAND_B,1,604000,604000
44240,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P3342,BRAND_S,24,205000,4920000
44242,1719946,2019-11-22,17839,Semarang,Jawa Tengah,P3907,BRAND_V,11,310000,3410000
44243,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P0644,BRAND_C,2,1045000,2090000
44244,1719856,2019-11-22,17611,Jakarta Pusat,DKI Jakarta,P2632,BRAND_P,12,695000,8340000
44245,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P3217,BRAND_S,4,1325000,5300000
44247,1719550,2019-11-22,15028,Jakarta Selatan,DKI Jakarta,P3194,BRAND_S,18,1150000,20700000
44248,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P2968,BRAND_R,2,4475000,8950000
44249,1719841,2019-11-22,14221,Jakarta Pusat,DKI Jakarta,P1739,BRAND_H,6,695000,4170000
44250,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P0128,BRAND_A,2,205000,410000
44251,1719916,2019-11-22,17837,Jakarta Timur,DKI Jakarta,P1680,BRAND_H,4,747000,2988000
44252,1719946,2019-11-22,17839,Semarang,Jawa Tengah,P1550,BRAND_G,1,1395000,1395000
44253,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P3747,BRAND_T,10,450000,4500000
44254,1719799,2019-11-22,15290,Jakarta Pusat,DKI Jakarta,P3853,BRAND_V,24,590000,14160000
44255,1719499,2019-11-22,13089,Jakarta Timur,DKI Jakarta,P1214,BRAND_E,12,450000,5400000
44256,1719811,2019-11-22,17418,Jakarta Selatan,DKI Jakarta,P4073,BRAND_W,24,113000,2712000
44257,1719736,2019-11-22,17841,Jakarta Utara,DKI Jakarta,P2804,BRAND_P,1,1325000,1325000
44258,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P1891,BRAND_J,2,740000,1480000
44259,1719934,2019-11-22,14071,Bandung,Jawa Barat,P3126,BRAND_S,4,79000,316000
44260,1719841,2019-11-22,14221,Jakarta Pusat,DKI Jakarta,P3678,BRAND_T,6,1325000,7950000
44261,1719934,2019-11-22,14071,Bandung,Jawa Barat,P1429,BRAND_F,1,450000,450000
44262,1719790,2019-11-22,13694,Semarang,Jawa Tengah,P2264,BRAND_M,240,149000,35760000
44264,1719793,2019-11-22,14415,Jakarta Timur,DKI Jakarta,P1683,BRAND_H,2,747000,1494000
44265,1719943,2019-11-22,16987,Jakarta Utara,DKI Jakarta,P1106,BRAND_D,1,2900000,2900000
44267,1719514,2019-11-22,14218,Jakarta Selatan,DKI Jakarta,P1898,BRAND_J,10,740000,7400000
44269,1719514,2019-11-22,14218,Jakarta Selatan,DKI Jakarta,P2000,BRAND_L,6,1045000,6270000
44271,1719526,2019-11-22,15096,Jakarta Utara,DKI Jakarta,P2494,BRAND_P,6,1045000,6270000
44272,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P0766,BRAND_C,1,590000,590000
44273,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P2939,BRAND_R,1,904000,904000
44274,1719865,2019-11-22,14194,Purwokerto,Jawa Tengah,P3044,BRAND_R,1,6995000,6995000
44275,1719841,2019-11-22,14221,Jakarta Pusat,DKI Jakarta,P3180,BRAND_S,2,2375000,4750000
44276,1719790,2019-11-22,13694,Semarang,Jawa Tengah,P3342,BRAND_S,240,159000,38160000
44277,1719505,2019-11-22,13798,Bandung,Jawa Barat,P3195,BRAND_S,96,264000,25344000
44279,1719934,2019-11-22,14071,Bandung,Jawa Barat,P1855,BRAND_I,1,450000,450000
44281,1719835,2019-11-22,16102,Jakarta Utara,DKI Jakarta,P0791,BRAND_C,24,1500000,36000000
44282,1719874,2019-11-22,16554,Jakarta Timur,DKI Jakarta,P4073,BRAND_W,24,113000,2712000
44283,1719847,2019-11-22,18030,Jakarta Selatan,DKI Jakarta,P3751,BRAND_T,2,450000,900000
44284,1719832,2019-11-22,14606,Jakarta Barat,DKI Jakarta,P1555,BRAND_G,1,1045000,1045000
44286,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,1,740000,740000
44287,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P1681,BRAND_H,2,747000,1494000
44288,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P3003,BRAND_R,2,695000,1390000
44290,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P0122,BRAND_A,1,695000,695000
44292,1719916,2019-11-22,17837,Jakarta Timur,DKI Jakarta,P2900,BRAND_R,5,1045000,5225000
44293,1719475,2019-11-22,14738,Bandung,Jawa Barat,P0791,BRAND_C,6,1745000,10470000
44295,1719553,2019-11-22,14110,Bogor,Jawa Barat,P2086,BRAND_L,10,590000,5900000
44296,1719736,2019-11-22,17841,Jakarta Utara,DKI Jakarta,P2865,BRAND_R,1,1045000,1045000
44297,1719934,2019-11-22,14071,Bandung,Jawa Barat,P2000,BRAND_L,1,1045000,1045000
44299,1719916,2019-11-22,17837,Jakarta Timur,DKI Jakarta,P1960,BRAND_L,1,4387000,4387000
44300,1719946,2019-11-22,17839,Semarang,Jawa Tengah,P3749,BRAND_T,10,450000,4500000
44302,1719934,2019-11-22,14071,Bandung,Jawa Barat,P4009,BRAND_W,2,1045000,2090000
44303,1719847,2019-11-22,18030,Jakarta Selatan,DKI Jakarta,P2149,BRAND_M,30,1045000,31350000
44305,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P3761,BRAND_T,1,159000,159000
44306,1719799,2019-11-22,15290,Jakarta Pusat,DKI Jakarta,P2302,BRAND_N,48,904000,43392000
44307,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P0754,BRAND_C,1,747000,747000
44308,1719499,2019-11-22,13089,Jakarta Timur,DKI Jakarta,P2857,BRAND_R,12,159000,1908000
44309,1719478,2019-11-22,16648,Malang,Jawa Timur,P1604,BRAND_G,4,1500000,6000000
44310,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P1508,BRAND_G,12,904000,10848000
44311,1719553,2019-11-22,14110,Bogor,Jawa Barat,P4025,BRAND_W,12,1500000,18000000
44312,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P2587,BRAND_P,1,1045000,1045000
44313,1719832,2019-11-22,14606,Jakarta Barat,DKI Jakarta,P1552,BRAND_G,1,1045000,1045000
44314,1719478,2019-11-22,16648,Malang,Jawa Timur,P0232,BRAND_A,12,450000,5400000
44315,1719856,2019-11-22,17611,Jakarta Pusat,DKI Jakarta,P2697,BRAND_P,6,1045000,6270000
44316,1719934,2019-11-22,14071,Bandung,Jawa Barat,P2211,BRAND_M,2,159000,318000
44318,1719829,2019-11-22,13985,Bekasi,Jawa Barat,P0085,BRAND_A,16,450000,7200000
44319,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P0128,BRAND_A,24,205000,4920000
44320,1719475,2019-11-22,14738,Bandung,Jawa Barat,P0068,BRAND_A,10,289000,2890000
44321,1719466,2019-11-22,13632,Bogor,Jawa Barat,P2761,BRAND_P,12,590000,7080000
44322,1719796,2019-11-22,16150,Purwokerto,Jawa Tengah,P3852,BRAND_V,5,1745000,8725000
44323,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P4040,BRAND_W,2,747000,1494000
44324,1719466,2019-11-22,13632,Bogor,Jawa Barat,P2947,BRAND_R,3,2095000,6285000
44325,1719499,2019-11-22,13089,Jakarta Timur,DKI Jakarta,P3830,BRAND_V,4,2095000,8380000
44327,1719481,2019-11-22,14359,Jakarta Pusat,DKI Jakarta,P2715,BRAND_P,6,1045000,6270000
44329,1719934,2019-11-22,14071,Bandung,Jawa Barat,P3204,BRAND_S,1,450000,450000
44330,1719736,2019-11-22,17841,Jakarta Utara,DKI Jakarta,P4080,BRAND_W,10,113000,1130000
44331,1719478,2019-11-22,16648,Malang,Jawa Timur,P2762,BRAND_P,12,590000,7080000
44332,1719808,2019-11-22,16764,Jakarta Selatan,DKI Jakarta,P1902,BRAND_J,1,740000,740000
44333,1719499,2019-11-22,13089,Jakarta Timur,DKI Jakarta,P1552,BRAND_G,6,1045000,6270000
44334,1719793,2019-11-22,14415,Jakarta Timur,DKI Jakarta,P1910,BRAND_J,4,740000,2960000
44335,1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P0081,BRAND_A,1,747000,747000
44336,1719862,2019-11-22,14194,Purwokerto,Jawa Tengah,P3008,BRAND_R,3,1745000,5235000
44337,1719466,2019-11-22,13632,Bogor,Jawa Barat,P0255,BRAND_A,16,604000,9664000
44339,1719829,2019-11-22,13985,Bekasi,Jawa Barat,P0084,BRAND_A,16,450000,7200000
44340,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P3335,BRAND_S,2,1045000,2090000
44341,1719844,2019-11-22,12895,Surabaya,Jawa Timur,P3510,BRAND_S,8,747000,5976000
44342,1719466,2019-11-22,13632,Bogor,Jawa Barat,P4040,BRAND_W,6,747000,4482000
44343,1719799,2019-11-22,15290,Jakarta Pusat,DKI Jakarta,P0119,BRAND_A,80,303000,24240000
44344,1719745,2019-11-22,14498,Yogyakarta,Yogyakarta,P3047,BRAND_R,4,450000,1800000
44345,1719826,2019-11-22,15311,Bogor,Jawa Barat,P2074,BRAND_L,1,2200000,2200000
44346,1719799,2019-11-22,15290,Jakarta Pusat,DKI Jakarta,P0579,BRAND_B,24,884000,21216000
44348,1719793,2019-11-22,14415,Jakarta Timur,DKI Jakarta,P1114,BRAND_D,1,2900000,2900000
